Wall time,Step,Value
1557663128.4993098,1000,6.044000148773193
1557663266.8425813,2000,6.125
1557663408.3965857,3000,6.119999885559082
1557663544.9055,4000,5.914000034332275
1557663715.6504045,5000,5.791999816894531
1557663900.4125137,6000,5.938000202178955
1557664119.1422906,7000,5.99399995803833
1557664359.1086285,8000,6.122000217437744
1557664613.3196802,9000,6.083000183105469
1557664874.841415,10000,6.002999782562256
1557665134.0243807,11000,5.99399995803833
1557665395.4273846,12000,5.861999988555908
1557665670.275124,13000,6.133999824523926
1557665942.8263605,14000,6.234000205993652
1557666203.4939232,15000,5.896999835968018
1557666466.7454157,16000,6.126999855041504
1557666716.1436467,17000,5.936999797821045
1557666966.3565972,18000,5.872000217437744
1557667223.771297,19000,6.03000020980835
1557667481.269091,20000,5.916999816894531
1557667732.7081726,21000,5.9679999351501465
1557667995.7666256,22000,6.1479997634887695
1557668255.4739895,23000,6.053999900817871
1557668508.2805629,24000,6.008999824523926
1557668766.9558485,25000,5.9720001220703125
1557669018.0453298,26000,6.050000190734863
1557669274.067206,27000,6.183000087738037
1557669532.6122782,28000,6.093999862670898
1557669793.6775072,29000,6.116000175476074
1557670061.858353,30000,6.105000019073486
1557670324.9674726,31000,6.10699987411499
1557670588.4950984,32000,6.190999984741211
1557670844.383215,33000,6.084000110626221
1557671109.8447835,34000,6.111999988555908
1557671368.4298828,35000,6.203000068664551
1557671620.3102708,36000,6.021999835968018
1557671871.2898066,37000,6.00600004196167
1557672136.1403368,38000,6.234000205993652
1557672332.9375167,39000,6.122000217437744
1557672603.7874796,40000,6.165999889373779
1557672875.4891477,41000,6.206999778747559
1557673140.909171,42000,6.186999797821045
1557673405.203642,43000,5.966000080108643
1557673680.657512,44000,6.168000221252441
1557673952.7143588,45000,6.067999839782715
1557674215.5225317,46000,6.110000133514404
1557674478.511065,47000,6.052999973297119
1557674748.2129226,48000,6.269000053405762
1557675010.2793233,49000,6.013000011444092
1557675263.5773633,50000,6.077000141143799
1557675532.829807,51000,6.309000015258789
1557675798.0790844,52000,6.205999851226807
1557676054.9227717,53000,6.02400016784668
1557676312.8410983,54000,6.151000022888184
1557676577.7934685,55000,6.184999942779541
1557676847.6949527,56000,6.248000144958496
1557677102.1902432,57000,6.159999847412109
1557677365.9185097,58000,6.2179999351501465
1557677624.8597941,59000,6.146999835968018
1557677880.991617,60000,6.059000015258789
1557678145.2219875,61000,6.1539998054504395
1557678415.2962444,62000,6.333000183105469
1557678674.6864357,63000,6.061999797821045
1557678940.032486,64000,6.160999774932861
1557679204.76547,65000,6.261000156402588
1557679469.1037612,66000,6.355000019073486
1557679738.4002852,67000,6.1539998054504395
1557679996.4523711,68000,6.2179999351501465
1557680259.7965841,69000,6.210000038146973
1557680515.344005,70000,6.074999809265137
1557680787.0203538,71000,6.184999942779541
1557681057.7249048,72000,6.195000171661377
1557681330.2967808,73000,6.260000228881836
1557681593.2806554,74000,6.127999782562256
1557681854.7344975,75000,6.254000186920166
1557682123.1210501,76000,6.285999774932861
1557682385.7285693,77000,6.052999973297119
1557682638.5473034,78000,6.177000045776367
1557682911.8551023,79000,6.283999919891357
1557683169.74455,80000,6.131999969482422
1557683436.1077774,81000,6.3460001945495605
1557683693.6577587,82000,6.236000061035156
1557683953.6706407,83000,6.14900016784668
1557684225.1899092,84000,6.375999927520752
1557684482.2053566,85000,6.091000080108643
1557684739.5065637,86000,6.017000198364258
1557685001.608938,87000,6.1620001792907715
1557685261.7104895,88000,6.22599983215332
1557685513.3633828,89000,6.01200008392334
1557685773.1761336,90000,6.4039998054504395
1557686036.9918725,91000,6.2829999923706055
1557686310.9274304,92000,6.385000228881836
1557686562.7976844,93000,6.093999862670898
1557686826.61563,94000,6.1529998779296875
1557687091.6060002,95000,6.263999938964844
1557687355.0814393,96000,6.348999977111816
1557687619.2783709,97000,6.39300012588501
1557687889.2746017,98000,6.355000019073486
1557688147.7259407,99000,6.105999946594238
1557688420.496674,99999,6.314000129699707
