Wall time,Step,Value
1557617602.157371,1000,17.006999969482422
1557617746.4365942,2000,16.70199966430664
1557617889.3726459,3000,16.77400016784668
1557618034.0597348,4000,16.929000854492188
1557618174.9534154,5000,16.351999282836914
1557618331.672302,6000,18.118999481201172
1557618469.2949471,7000,15.880999565124512
1557618616.955152,8000,17.117000579833984
1557618760.144537,9000,16.506999969482422
1557618910.934418,10000,17.339000701904297
1557619060.5387018,11000,17.16200065612793
1557619220.8645422,12000,18.54400062561035
1557619386.1060574,13000,18.944000244140625
1557619525.5380073,14000,15.984000205993652
1557619666.0871549,15000,16.195999145507812
1557619808.4354737,16000,16.30299949645996
1557619956.3044255,17000,16.959999084472656
1557620130.1521695,18000,19.941999435424805
1557620303.9918075,19000,19.983999252319336
1557620510.0822546,20000,23.812999725341797
1557620723.975866,21000,24.62299919128418
1557620906.128879,22000,20.93600082397461
1557621091.8974607,23000,21.360000610351562
1557621331.2079716,24000,27.459999084472656
1557621574.7917037,25000,27.841999053955078
1557621741.4209776,26000,19.117000579833984
1557621891.299366,27000,17.19499969482422
1557622045.755989,28000,17.70800018310547
1557622208.9338536,29000,18.62700080871582
1557622351.1093996,30000,16.256000518798828
1557622498.420512,31000,16.96500015258789
1557622685.6513314,32000,21.476999282836914
1557622918.0382524,33000,26.547000885009766
1557623102.204249,34000,21.086000442504883
1557623294.7824206,35000,22.082000732421875
1557623505.26617,36000,24.136999130249023
1557623709.7813938,37000,23.42799949645996
1557623888.806251,38000,20.61400032043457
1557624096.3979502,39000,23.833999633789062
1557624305.5441012,40000,23.945999145507812
1557624561.19763,41000,29.358999252319336
1557624755.8222268,42000,22.17099952697754
1557624925.8507226,43000,19.507999420166016
1557625114.3193276,44000,21.68000030517578
1557625336.1822886,45000,25.490999221801758
1557625502.8135881,46000,19.055999755859375
1557625774.7113361,47000,31.17099952697754
1557626044.370634,48000,30.97599983215332
1557626310.14279,49000,30.523000717163086
1557626524.7969065,50000,24.69499969482422
1557626756.2971606,51000,26.615999221801758
1557627014.1972475,52000,29.638999938964844
1557627271.388508,53000,29.381000518798828
1557627537.7559974,54000,30.67799949645996
1557627810.1386242,55000,31.283000946044922
1557628122.9395185,56000,36.01300048828125
1557628336.336597,57000,24.576000213623047
1557628600.4342215,58000,30.145000457763672
1557628919.4691339,59000,36.816001892089844
1557629196.2759686,60000,31.839000701904297
1557629494.2508028,61000,34.21799850463867
1557629796.7182431,62000,34.617000579833984
1557630058.395018,63000,30.08300018310547
1557630299.5720868,64000,27.683000564575195
1557630600.7080095,65000,34.516998291015625
1557630871.590906,66000,31.2549991607666
1557631113.6363993,67000,27.947999954223633
1557631441.5724201,68000,37.80400085449219
1557631720.403892,69000,36.16299819946289
1557631979.466777,70000,35.45199966430664
1557632207.8221562,71000,31.292999267578125
1557632439.3735833,72000,31.617000579833984
1557632703.6951547,73000,36.13600158691406
1557632986.7491822,74000,38.64099884033203
1557633276.7729056,75000,39.715999603271484
1557633561.894637,76000,40.87900161743164
1557633808.757511,77000,41.18000030517578
1557634067.9729016,78000,43.26300048828125
1557634314.3620677,79000,41.15800094604492
1557634582.3235025,80000,44.69900131225586
1557634832.3586135,81000,41.77899932861328
1557635102.934977,82000,45.10499954223633
1557635341.5473018,83000,40.02299880981445
1557635561.1758652,84000,36.70500183105469
1557635828.8637254,85000,44.5890007019043
1557636076.6601608,86000,42.95600128173828
1557636285.6357782,87000,41.97700119018555
1557636498.3680243,88000,43.59700012207031
1557636717.5375755,89000,45.01599884033203
1557636937.5291286,90000,45.904998779296875
1557637155.3796034,91000,44.81700134277344
1557637356.279548,92000,41.382999420166016
1557637561.967636,93000,41.03799819946289
1557637771.591077,94000,42.86399841308594
1557637955.7954054,95000,37.64799880981445
1557638152.1683211,96000,39.933998107910156
1557638335.5430646,97000,37.00899887084961
1557638519.9926908,98000,36.9739990234375
1557638713.6201282,99000,39.402000427246094
1557638916.1338398,99999,40.55500030517578
