Wall time,Step,Value
1557617602.157371,1000,28.709209442138672
1557617746.4365942,2000,39.50025177001953
1557617889.3726459,3000,38.79283142089844
1557618034.0597348,4000,39.72245788574219
1557618174.9534154,5000,28.59181785583496
1557618331.672302,6000,38.961204528808594
1557618469.2949471,7000,28.70631217956543
1557618616.955152,8000,40.04615783691406
1557618760.144537,9000,38.938011169433594
1557618910.934418,10000,38.657958984375
1557619060.5387018,11000,39.78657531738281
1557619220.8645422,12000,38.328277587890625
1557619386.1060574,13000,33.51953887939453
1557619525.5380073,14000,30.89052391052246
1557619666.0871549,15000,27.115062713623047
1557619808.4354737,16000,35.40679931640625
1557619956.3044255,17000,37.873779296875
1557620130.1521695,18000,38.645721435546875
1557620303.9918075,19000,39.153045654296875
1557620510.0822546,20000,38.554622650146484
1557620723.975866,21000,38.70995330810547
1557620906.128879,22000,37.579856872558594
1557621091.8974607,23000,37.09476852416992
1557621331.2079716,24000,38.289371490478516
1557621574.7917037,25000,32.799983978271484
1557621741.4209776,26000,36.45785903930664
1557621891.299366,27000,36.494895935058594
1557622045.755989,28000,38.601558685302734
1557622208.9338536,29000,29.87527084350586
1557622351.1093996,30000,40.13893127441406
1557622498.420512,31000,37.996978759765625
1557622685.6513314,32000,38.02492904663086
1557622918.0382524,33000,28.4951171875
1557623102.204249,34000,38.315521240234375
1557623294.7824206,35000,37.637054443359375
1557623505.26617,36000,29.746740341186523
1557623709.7813938,37000,28.711624145507812
1557623888.806251,38000,40.41705322265625
1557624096.3979502,39000,38.10631561279297
1557624305.5441012,40000,29.314992904663086
1557624561.19763,41000,38.6349983215332
1557624755.8222268,42000,36.12184524536133
1557624925.8507226,43000,38.019561767578125
1557625114.3193276,44000,37.61438751220703
1557625336.1822886,45000,38.14299011230469
1557625502.8135881,46000,38.466407775878906
1557625774.7113361,47000,29.68375015258789
1557626044.370634,48000,37.57661437988281
1557626310.14279,49000,37.68773651123047
1557626524.7969065,50000,37.91553497314453
1557626756.2971606,51000,37.13580322265625
1557627014.1972475,52000,27.126903533935547
1557627271.388508,53000,37.75324249267578
1557627537.7559974,54000,38.36262512207031
1557627810.1386242,55000,38.171875
1557628122.9395185,56000,39.307029724121094
1557628336.336597,57000,39.506614685058594
1557628600.4342215,58000,37.49507141113281
1557628919.4691339,59000,36.855255126953125
1557629196.2759686,60000,36.6336669921875
1557629494.2508028,61000,37.99679946899414
1557629796.7182431,62000,36.816551208496094
1557630058.395018,63000,40.50044250488281
1557630299.5720868,64000,37.11067581176758
1557630600.7080095,65000,37.60399627685547
1557630871.590906,66000,31.130435943603516
1557631113.6363993,67000,38.582801818847656
1557631441.5724201,68000,36.80418014526367
1557631720.403892,69000,38.18535232543945
1557631979.466777,70000,37.48974609375
1557632207.8221562,71000,27.467390060424805
1557632439.3735833,72000,38.497772216796875
1557632703.6951547,73000,35.48524856567383
1557632986.7491822,74000,37.581722259521484
1557633276.7729056,75000,38.92085266113281
1557633561.894637,76000,38.90816879272461
1557633808.757511,77000,28.285566329956055
1557634067.9729016,78000,37.13703918457031
1557634314.3620677,79000,38.45979309082031
1557634582.3235025,80000,37.586524963378906
1557634832.3586135,81000,28.541397094726562
1557635102.934977,82000,39.976234436035156
1557635341.5473018,83000,29.75652313232422
1557635561.1758652,84000,37.482635498046875
1557635828.8637254,85000,28.77477264404297
1557636076.6601608,86000,37.99754333496094
1557636285.6357782,87000,38.54477310180664
1557636498.3680243,88000,38.09164047241211
1557636717.5375755,89000,33.430294036865234
1557636937.5291286,90000,37.11985778808594
1557637155.3796034,91000,33.068946838378906
1557637356.279548,92000,40.125389099121094
1557637561.967636,93000,39.34782409667969
1557637771.591077,94000,38.13908767700195
1557637955.7954054,95000,36.79398727416992
1557638152.1683211,96000,34.448509216308594
1557638335.5430646,97000,33.522239685058594
1557638519.9926908,98000,27.94869041442871
1557638713.6201282,99000,35.855770111083984
1557638916.1338398,99999,40.161041259765625
