Wall time,Step,Value
1553506645.422877,1000,0.7850000262260437
1553506805.476987,2000,0.7699999809265137
1553506989.6865602,3000,0.7549999952316284
1553507156.8437872,4000,0.7400000095367432
1553507312.164289,5000,0.7250000238418579
1553507487.2350998,6000,0.7099999785423279
1553507649.2217195,7000,0.6949999928474426
1553507820.2459881,8000,0.6800000071525574
1553507986.9073899,9000,0.6650000214576721
1553508191.7099035,10000,0.6499999761581421
1553508388.7255118,11000,0.6349999904632568
1553508600.8281083,12000,0.6200000047683716
1553508810.2127671,13000,0.6050000190734863
1553509025.014598,14000,0.5899999737739563
1553509242.1879935,15000,0.574999988079071
1553509459.60325,16000,0.5600000023841858
1553509677.1997583,17000,0.5450000166893005
1553509902.4900405,18000,0.5299999713897705
1553510126.0790465,19000,0.5149999856948853
1553510339.0875428,20000,0.5
1553510545.16291,21000,0.48500001430511475
1553510785.4103763,22000,0.4699999988079071
1553511033.8932354,23000,0.45500001311302185
1553511282.4168751,24000,0.4399999976158142
1553511525.9625008,25000,0.42500001192092896
1553511790.5786045,26000,0.4099999964237213
1553512058.5928545,27000,0.39500001072883606
1553512326.6372375,28000,0.3799999952316284
1553512605.3500702,29000,0.36500000953674316
1553512894.198415,30000,0.3499999940395355
1553513156.4364767,31000,0.33500000834465027
1553513414.0322218,32000,0.3199999928474426
1553513719.56709,33000,0.3050000071525574
1553514044.0127747,34000,0.28999999165534973
1553514343.7764919,35000,0.2750000059604645
1553514633.8392832,36000,0.25999999046325684
1553514964.8554418,37000,0.24500000476837158
1553515260.1436813,38000,0.23000000417232513
1553515549.1214738,39000,0.2150000035762787
1553515802.2033646,40000,0.20000000298023224
1553516022.1289327,41000,0.1850000023841858
1553516281.7476442,42000,0.17000000178813934
1553516539.423074,43000,0.1550000011920929
1553516797.949815,44000,0.14000000059604645
1553517061.6378279,45000,0.125
1553517323.3297157,46000,0.10999999940395355
1553517585.6521602,47000,0.0949999988079071
1553517853.7029445,48000,0.07999999821186066
1553518122.4100683,49000,0.06499999761581421
1553518393.8708649,50000,0.05000000074505806
1553518666.2967608,51000,0.05000000074505806
1553518928.5212204,52000,0.05000000074505806
1553519182.6727939,53000,0.05000000074505806
1553519400.9191504,54000,0.05000000074505806
1553519625.468918,55000,0.05000000074505806
1553519848.2487588,56000,0.05000000074505806
1553520073.2346985,57000,0.05000000074505806
1553520301.003418,58000,0.05000000074505806
1553520527.7023237,59000,0.05000000074505806
1553520745.5312266,60000,0.05000000074505806
1553520965.9490728,61000,0.05000000074505806
1553521183.516313,62000,0.05000000074505806
1553521401.2189386,63000,0.05000000074505806
1553521633.7928777,64000,0.05000000074505806
1553521854.7532692,65000,0.05000000074505806
1553522062.063093,66000,0.05000000074505806
1553522281.556643,67000,0.05000000074505806
1553522507.5555162,68000,0.05000000074505806
1553522731.0268292,69000,0.05000000074505806
1553522950.9352229,70000,0.05000000074505806
1553523173.1864347,71000,0.05000000074505806
1553523410.9812393,72000,0.05000000074505806
1553523638.5803065,73000,0.05000000074505806
1553523861.3265452,74000,0.05000000074505806
1553524081.9183025,75000,0.05000000074505806
1553524302.468455,76000,0.05000000074505806
1553524530.6811547,77000,0.05000000074505806
1553524757.2660787,78000,0.05000000074505806
1553524987.673425,79000,0.05000000074505806
1553525224.8705404,80000,0.05000000074505806
1553525468.8713794,81000,0.05000000074505806
1553525747.4917257,82000,0.05000000074505806
1553526020.2927077,83000,0.05000000074505806
1553526283.565264,84000,0.05000000074505806
1553526556.283527,85000,0.05000000074505806
1553526823.4861753,86000,0.05000000074505806
1553527094.5467317,87000,0.05000000074505806
1553527367.2186632,88000,0.05000000074505806
1553527637.888121,89000,0.05000000074505806
1553527907.7355437,90000,0.05000000074505806
1553528180.501804,91000,0.05000000074505806
1553528443.6245885,92000,0.05000000074505806
1553528710.171037,93000,0.05000000074505806
1553528937.7534406,94000,0.05000000074505806
1553529164.4830852,95000,0.05000000074505806
1553529389.1402419,96000,0.05000000074505806
1553529613.6721842,97000,0.05000000074505806
1553529836.1781976,98000,0.05000000074505806
1553530071.3892143,99000,0.05000000074505806
1553530294.2046983,99999,0.05000000074505806
