Wall time,Step,Value
1557779981.8107111,100,-2.368000030517578
1557779990.8100858,200,4.364999771118164
1557780001.043729,300,7.552000045776367
1557780010.7930415,400,11.958999633789062
1557780021.3079243,500,16.68000030517578
1557780031.119732,600,15.366999626159668
1557780041.978341,700,17.488000869750977
1557780052.508848,800,17.493999481201172
1557780063.195594,900,22.52199935913086
1557780074.4343486,1000,16.1200008392334
1557780084.7148728,1100,21.354999542236328
1557780095.2141325,1200,18.402000427246094
1557780106.4320917,1300,23.374000549316406
1557780116.837607,1400,22.95400047302246
1557780128.6648984,1500,28.62299919128418
1557780139.9297276,1600,25.27899932861328
1557780152.0069997,1700,28.983999252319336
1557780164.1311455,1800,29.820999145507812
1557780175.8803167,1900,27.211999893188477
1557780187.67636,2000,29.445999145507812
1557780199.6442652,2100,28.930999755859375
1557780212.8308358,2200,39.542999267578125
1557780225.5486875,2300,34.49599838256836
1557780240.1101599,2400,43.48500061035156
1557780254.3747823,2500,35.5880012512207
1557780266.6395392,2600,30.999000549316406
1557780280.9822779,2700,31.760000228881836
1557780298.371676,2800,39.77799987792969
1557780313.495608,2900,36.62200164794922
1557780329.228874,3000,38.944000244140625
1557780347.321347,3100,38.729000091552734
1557780364.773244,3200,42.1150016784668
1557780379.3972096,3300,40.17499923706055
1557780392.630651,3400,39.72800064086914
1557780409.191982,3500,47.77899932861328
1557780422.3785517,3600,37.481998443603516
1557780436.2525728,3700,43.167999267578125
1557780451.6577368,3800,47.606998443603516
1557780468.187821,3900,48.97600173950195
1557780483.3586247,4000,40.082000732421875
1557780498.5919247,4100,45.652000427246094
1557780512.8721673,4200,45.520999908447266
1557780529.1678965,4300,46.30699920654297
1557780544.6043038,4400,46.597999572753906
1557780560.2907023,4500,45.47999954223633
1557780575.0709057,4600,45.85900115966797
1557780592.0384574,4700,51.071998596191406
1557780609.3184896,4800,56.25699996948242
1557780624.2080631,4900,42.95000076293945
1557780641.5974612,5000,49.31100082397461
1557780660.3930106,5100,60.775001525878906
1557780677.7667854,5200,46.707000732421875
1557780695.8436341,5300,52.78200149536133
1557780716.5452993,5400,56.465999603271484
1557780738.0594065,5500,58.18600082397461
1557780758.6360798,5600,54.05799865722656
1557780776.8847928,5700,47.84199905395508
1557780797.8833108,5800,56.62900161743164
1557780817.9912677,5900,55.27000045776367
1557780838.114848,6000,50.04100036621094
1557780858.8321364,6100,54.63100051879883
1557780880.221253,6200,60.38800048828125
1557780899.594885,6300,52.15999984741211
1557780921.1714885,6400,58.94499969482422
1557780941.451319,6500,56.27299880981445
1557780961.9967327,6600,55.72700119018555
1557780980.0423393,6700,50.99399948120117
1557780999.306601,6800,52.14500045776367
1557781021.0081956,6900,55.36399841308594
1557781042.1055448,7000,57.694000244140625
1557781065.119547,7100,62.21900177001953
1557781085.336871,7200,56.374000549316406
1557781108.960204,7300,62.65999984741211
1557781129.771235,7400,52.59299850463867
1557781150.8010023,7500,60.43299865722656
1557781172.205742,7600,56.34400177001953
1557781191.5481286,7700,55.159000396728516
1557781214.0777886,7800,59.439998626708984
1557781234.310735,7900,53.85200119018555
1557781257.4341042,8000,64.48999786376953
1557781280.1356275,8100,59.04499816894531
1557781303.4621081,8200,57.04499816894531
1557781326.7417207,8300,61.65800094604492
1557781350.2713046,8400,55.21200180053711
1557781371.7385402,8500,57.957000732421875
1557781394.5494318,8600,61.547000885009766
1557781416.7353797,8700,61.48400115966797
1557781438.4682078,8800,61.555999755859375
1557781458.4199262,8900,48.84000015258789
1557781482.7150908,9000,65.8010025024414
1557781503.9323387,9100,60.49100112915039
1557781525.446459,9200,64.2229995727539
1557781548.6323106,9300,58.58000183105469
1557781568.9902499,9400,60.090999603271484
1557781589.9106488,9500,54.78799819946289
1557781612.0028412,9600,60.12799835205078
1557781635.4855602,9700,65.18499755859375
1557781655.421653,9800,60.617000579833984
1557781680.2324033,9900,69.24700164794922
1557781702.1214828,9999,59.71900177001953
