Wall time,Step,Value
1554285742.2467253,1000,0.06529134511947632
1554285833.6690469,2000,22.00758171081543
1554285922.2365403,3000,0.06197655200958252
1554286020.297627,4000,0.06219792366027832
1554286125.2649953,5000,0.05581076070666313
1554286233.3869288,6000,22.241579055786133
1554286343.3050606,7000,19.324249267578125
1554286446.9559724,8000,19.308385848999023
1554286552.5725806,9000,21.966726303100586
1554286656.9854312,10000,0.06195483356714249
1554286763.3600366,11000,0.06604377180337906
1554286867.7808647,12000,21.038389205932617
1554286970.2226746,13000,21.778791427612305
1554287076.827663,14000,0.062129538506269455
1554287179.7514944,15000,0.053257811814546585
1554287281.3309205,16000,0.06235441192984581
1554287388.1563203,17000,0.06283113360404968
1554287492.1273515,18000,0.06122131273150444
1554287599.26791,19000,20.11392593383789
1554287703.288808,20000,22.154064178466797
1554287812.1728613,21000,21.964235305786133
1554287917.848336,22000,21.683454513549805
1554288020.3104255,23000,0.06264688819646835
1554288126.27211,24000,18.171247482299805
1554288230.6729925,25000,0.0629863366484642
1554288334.9133048,26000,0.0639503225684166
1554288441.5432274,27000,0.06280714273452759
1554288546.9055395,28000,18.353530883789062
1554288649.8433337,29000,0.06252018362283707
1554288753.0749846,30000,18.052013397216797
1554288860.5662353,31000,0.1861070841550827
1554288967.5209994,32000,0.05944505333900452
1554289074.644602,33000,22.051706314086914
1554289176.3137875,34000,0.06210170313715935
1554289281.03878,35000,0.06467367708683014
1554289384.5593429,36000,0.06522069126367569
1554289490.2607474,37000,20.999643325805664
1554289596.7300997,38000,0.0638316422700882
1554289700.2952163,39000,0.06299975514411926
1554289807.438767,40000,18.387697219848633
1554289914.2262678,41000,0.07266437262296677
1554290022.86881,42000,23.814266204833984
1554290131.0366216,43000,24.4169979095459
1554290234.8430924,44000,0.06342410296201706
1554290340.5863862,45000,0.06221838667988777
1554290448.7581868,46000,0.07540585845708847
1554290556.501134,47000,0.06326672434806824
1554290668.2184715,48000,0.06517255306243896
1554290779.1523635,49000,20.786529541015625
1554290892.6725845,50000,0.061137277632951736
1554291007.4129012,51000,0.06276608258485794
1554291132.8480916,52000,18.24477195739746
1554291261.0387745,53000,21.848190307617188
1554291363.4911566,54000,0.0652073472738266
1554291467.9756043,55000,18.19721031188965
1554291571.804239,56000,0.06362719088792801
1554291708.03481,57000,0.060955148190259933
1554291939.8063807,58000,19.205490112304688
1554292154.8813267,59000,0.057313334196805954
1554292266.9283547,60000,0.06350861489772797
1554292373.1410387,61000,0.05802413821220398
1554292492.550651,62000,21.506820678710938
1554292638.175012,63000,0.06296277046203613
1554292773.394378,64000,0.06414284557104111
1554292909.0469208,65000,18.34088706970215
1554293100.3775125,66000,0.061050981283187866
1554293287.6582234,67000,22.137712478637695
1554293477.8576586,68000,21.83681297302246
1554293658.5213752,69000,22.011009216308594
1554293853.9744308,70000,0.0659242793917656
1554294024.5920103,71000,0.06356590986251831
1554294208.7492218,72000,0.06235680729150772
1554294419.6304169,73000,0.0630713552236557
1554294620.394065,74000,0.06343667209148407
1554294803.2210915,75000,0.06194340065121651
1554294907.8194728,76000,0.06597194820642471
1554295012.470993,77000,0.06382526457309723
1554295116.9536572,78000,18.96927261352539
1554295221.0423734,79000,0.06084298714995384
1554295325.5330162,80000,18.594043731689453
1554295429.1699414,81000,18.48954963684082
1554295533.090108,82000,0.08213802427053452
1554295642.3250663,83000,0.06346208602190018
1554295747.9097843,84000,0.05952925235033035
1554295858.1959321,85000,23.005338668823242
1554295963.872401,86000,0.06350424140691757
1554296075.40431,87000,0.07973084598779678
1554296181.7309942,88000,18.217994689941406
1554296293.3154757,89000,22.09592056274414
1554296398.6524365,90000,18.32505226135254
1554296508.937163,91000,17.578292846679688
1554296614.2603617,92000,0.06224924325942993
1554296722.7646897,93000,22.194774627685547
1554296830.6224554,94000,20.641399383544922
1554296936.8584306,95000,0.06425686925649643
1554297039.9129128,96000,0.06199641898274422
1554297143.2895358,97000,21.85542106628418
1554297247.047135,98000,0.061185963451862335
1554297352.6827164,99000,18.384408950805664
1554297456.6168473,100000,18.621353149414062
1554297564.0376549,101000,0.06262744218111038
1554297669.5814812,102000,0.06472566723823547
1554297771.408246,103000,18.32091522216797
1554297880.3100955,104000,0.06420979648828506
1554297986.9739263,105000,0.0630907267332077
1554298095.1267786,106000,0.06854667514562607
1554298199.751063,107000,0.05678781494498253
1554298307.7832377,108000,18.27828025817871
1554298408.6495695,109000,0.06283261626958847
1554298517.5673752,110000,21.860700607299805
1554298619.542743,111000,21.129575729370117
1554298723.0510385,112000,22.14893913269043
1554298825.6706555,113000,18.27345085144043
1554298927.7617137,114000,19.430452346801758
1554299029.6912026,115000,18.327001571655273
1554299130.8856587,116000,21.895315170288086
1554299234.791863,117000,21.67098045349121
1554299343.4015162,118000,22.113325119018555
1554299451.4346728,119000,0.06366657465696335
1554299554.705567,120000,21.780399322509766
1554299659.8185453,121000,0.06059101223945618
1554299764.4547977,122000,18.433425903320312
1554299867.8533604,123000,0.06175101920962334
1554299971.4144878,124000,19.306007385253906
1554300077.9536533,125000,0.06207224354147911
1554300185.6537147,126000,0.06141797825694084
1554300289.9688263,127000,0.06323600560426712
1554300396.2157729,128000,18.346464157104492
1554300502.2123904,129000,0.06027163937687874
1554300604.2974627,130000,22.298145294189453
1554300711.7591612,131000,0.06537944823503494
1554300816.5310524,132000,0.06299784034490585
1554300923.9169538,133000,0.06317969411611557
1554301028.2560012,134000,21.827896118164062
1554301129.7366912,135000,22.085668563842773
1554301235.6910238,136000,18.34503746032715
1554301346.298883,137000,0.06437285989522934
1554301457.9885328,138000,0.059965040534734726
1554301565.9775813,139000,22.078092575073242
1554301675.356513,140000,0.06283900886774063
1554301783.9213388,141000,0.05711039900779724
1554301892.9323864,142000,19.763938903808594
1554302005.0274396,143000,18.394140243530273
1554302116.1382647,144000,0.07685534656047821
1554302225.1281765,145000,0.06353869289159775
1554302335.8332043,146000,0.0616389624774456
1554302443.8214958,147000,0.06142319366335869
1554302551.3420596,148000,0.06478706747293472
1554302657.3815396,149000,22.14194107055664
1554302761.5540314,150000,0.06535137444734573
1554302869.7258325,151000,18.506805419921875
1554302977.9624608,152000,18.297849655151367
1554303083.8204463,153000,0.06879311054944992
1554303187.8323686,154000,0.0641855001449585
1554303294.3735297,155000,0.061897166073322296
1554303397.9984856,156000,21.90486717224121
1554303505.4851182,157000,18.39682960510254
1554303613.4830961,158000,21.8491268157959
1554303725.4477568,159000,0.06548085063695908
