Wall time,Step,Value
1557783542.985892,100,13.260000228881836
1557783556.359949,200,14.449999809265137
1557783572.077589,300,17.399999618530273
1557783592.5917673,400,22.459999084472656
1557783619.4023755,500,29.559999465942383
1557783646.0723696,600,29.190000534057617
1557783677.1014304,700,33.86000061035156
1557783705.8650267,800,31.729999542236328
1557783734.5817492,900,31.559999465942383
1557783769.1574647,1000,38.209999084472656
1557783802.5769553,1100,36.599998474121094
1557783846.8336153,1200,37.119998931884766
1557783888.054742,1300,36.33000183105469
1557783930.5638998,1400,41.13999938964844
1557783972.4700615,1500,43.869998931884766
1557784006.4005215,1600,36.689998626708984
1557784031.9143498,1700,35.209999084472656
1557784060.8341823,1800,39.84000015258789
1557784083.0513647,1900,30.8700008392334
1557784107.5730636,2000,33.540000915527344
1557784131.3057516,2100,32.52000045776367
1557784151.5590062,2200,27.700000762939453
1557784173.704423,2300,30.440000534057617
1557784193.573977,2400,27.100000381469727
1557784210.6594126,2500,23.190000534057617
1557784238.079353,2600,37.52000045776367
1557784265.173833,2700,37.11000061035156
1557784288.1409755,2800,29.469999313354492
1557784319.8751423,2900,38.099998474121094
1557784334.7647297,3000,17.65999984741211
1557784356.122585,3100,25.739999771118164
1557784380.1990092,3200,29.0
1557784395.3854408,3300,18.09000015258789
1557784410.3375134,3400,18.200000762939453
1557784426.6019921,3500,19.3799991607666
1557784441.92903,3600,18.520000457763672
1557784460.6308358,3700,22.3799991607666
1557784475.7902496,3800,18.459999084472656
1557784487.055101,3900,13.319999694824219
1557784500.0854104,4000,15.829999923706055
1557784514.3603354,4100,17.049999237060547
1557784529.281158,4200,18.100000381469727
1557784544.2019806,4300,17.90999984741211
1557784557.716652,4400,16.34000015258789
1557784569.622062,4500,14.1899995803833
1557784582.1212006,4600,15.130000114440918
1557784596.1045892,4700,17.010000228881836
1557784612.5717616,4800,16.540000915527344
1557784627.018734,4900,17.479999542236328
1557784640.2521687,5000,15.869999885559082
1557784655.0130181,5100,17.829999923706055
1557784669.637007,5200,17.5
1557784685.697362,5300,19.450000762939453
1557784704.6491432,5400,22.530000686645508
1557784719.0699997,5500,17.040000915527344
1557784731.2410367,5600,14.800000190734863
1557784748.5366726,5700,20.770000457763672
1557784764.1764293,5800,18.729999542236328
1557784779.144123,5900,18.09000015258789
1557784795.2055085,6000,19.559999465942383
1557784808.4858,6100,15.859999656677246
1557784822.5785778,6200,16.940000534057617
1557784834.6245813,6300,14.460000038146973
1557784847.5924366,6400,15.319999694824219
1557784859.3103423,6500,14.170000076293945
1557784874.2628627,6600,17.940000534057617
1557784886.4043279,6700,14.739999771118164
1557784899.866215,6800,15.770000457763672
1557784912.3912594,6900,15.180000305175781
1557784926.2496345,7000,16.719999313354492
1557784943.7336237,7100,20.989999771118164
1557784959.373145,7200,18.639999389648438
1557784975.0439358,7300,19.040000915527344
1557784991.7458818,7400,19.90999984741211
1557785006.1823626,7500,17.510000228881836
1557785021.2437809,7600,17.93000030517578
1557785034.5084686,7700,16.239999771118164
1557785046.6951191,7800,14.649999618530273
1557785058.444302,7900,13.9399995803833
1557785070.4434557,8000,14.449999809265137
1557785084.8017957,8100,17.100000381469727
1557785096.6447105,8200,14.140000343322754
1557785109.4094357,8300,15.0
1557785122.939746,8400,16.469999313354492
1557785135.9544375,8500,16.920000076293945
1557785145.9715836,8600,13.539999961853027
1557785158.9863088,8700,17.709999084472656
1557785172.079138,8800,18.020000457763672
1557785183.9064062,8900,16.34000015258789
1557785194.7493908,9000,14.859999656677246
1557785206.529831,9100,16.0
1557785217.2790673,9200,14.6899995803833
1557785228.0908096,9300,14.890000343322754
1557785238.5744255,9400,14.34000015258789
1557785250.274142,9500,16.010000228881836
1557785261.2265089,9600,14.850000381469727
1557785273.75688,9700,17.229999542236328
1557785284.1936257,9800,14.449999809265137
1557785294.536646,9900,13.960000038146973
1557785306.5983126,9999,16.5
